Day,ST02M,ST05M,ST15M,ST30M,T2,SM01,SM02,SM03,SM04,SM05,SM06
182,11.9,11.7,12,11.2,11.1,41.5,23.3,32.6,29.6,27,24.1
182.1,11.5,11.5,11.9,11.2,10.6,41.4,23.3,32.6,29.6,27,24.1
182.2,11.3,11.3,11.8,11.2,10.3,41.4,23.3,32.6,29.6,27.1,24.1
182.3,11.4,11.2,11.7,11.2,11.9,41.4,23.3,32.5,29.6,27.1,24.1
182.4,11.9,11.4,11.7,11.1,13.8,41.4,23.2,32.5,29.5,27,24.1
182.5,12.4,11.6,11.7,11.1,15.6,41.4,23.2,32.4,29.4,26.9,24
182.6,13,12,11.8,11.1,16.7,41.3,23.1,32.3,29.3,26.8,23.9
182.7,13.2,12.2,12,11.1,16.7,41.2,23,32.2,29.1,26.7,23.8
182.8,13.1,12.3,12.1,11.1,15.6,41.2,23,32.1,29.1,26.6,23.7
182.9,12.7,12.2,12.2,11.1,13.4,41.2,23,32,29.1,26.7,23.8
183,12.3,12,12.1,11.2,12.5,41.2,23,32,29.1,26.7,23.8
183.1,12.1,11.8,12.1,11.2,12,41.3,23,32,29.1,26.7,23.8
183.2,11.8,11.6,12,11.2,11.7,41.3,23,31.9,29.2,26.7,23.8
183.3,11.9,11.6,11.9,11.2,13.2,41.2,22.9,31.9,29.1,26.7,23.8
183.4,12.5,11.8,11.9,11.2,16.2,41.2,22.9,31.8,29.1,26.6,23.8
183.5,13.4,12.2,12,11.2,19.4,41.1,22.8,31.7,29,26.5,23.7
183.6,14.2,12.7,12.2,11.2,21.4,41.1,22.7,31.6,28.9,26.4,23.6
183.7,14.7,13.2,12.5,11.2,21.4,41,22.6,31.4,28.7,26.3,23.5
183.8,14.6,13.4,12.7,11.2,20,41,22.6,31.3,28.7,26.3,23.5
183.9,14.3,13.4,12.8,11.3,18.2,41,22.6,31.3,28.7,26.3,23.4
184,14.1,13.3,12.9,11.4,17.9,41,22.5,31.3,28.7,26.3,23.4
184.1,13.8,13.2,12.9,11.4,17.1,41,22.5,31.2,28.7,26.2,23.4
184.2,13.6,13,12.9,11.5,16.9,41,22.5,31.2,28.7,26.2,23.4
184.3,13.7,13,12.8,11.5,17.9,41,22.5,31.1,28.6,26.2,23.4
184.4,14.5,13.3,12.9,11.5,20.7,40.9,22.4,31,28.5,26.1,23.3
184.5,15.4,13.8,13.1,11.6,23.3,40.9,22.3,30.8,28.4,26.1,23.3
184.6,16.1,14.3,13.3,11.6,24.2,40.8,22.2,30.7,28.3,25.9,23.1
184.7,16.4,14.7,13.6,11.6,24.1,40.7,22,30.5,28.1,25.8,23
184.8,16.2,14.8,13.8,11.7,22.5,40.7,21.9,30.4,28,25.6,22.9
184.9,15.8,14.7,13.9,11.8,21,40.7,21.9,30.4,28,25.6,22.9
185,15.6,14.6,13.9,11.9,20,40.7,21.9,30.3,28,25.6,22.8
185.1,15.4,14.5,13.9,12,19.4,40.7,21.9,30.3,28,25.7,22.9
185.2,15.1,14.4,13.9,12.1,18.1,40.7,21.9,30.2,28,25.6,22.9
185.3,14.9,14.2,13.9,12.1,17.9,40.7,21.8,30.2,28,25.7,22.9
185.4,15.3,14.3,13.9,12.2,20.1,40.7,21.8,30.1,27.9,25.6,22.9
185.5,15.8,14.5,13.9,12.2,20.9,40.6,21.7,30,27.8,25.5,22.8
185.6,16.3,14.9,14.1,12.2,22.4,40.6,21.7,29.9,27.7,25.4,22.7
185.7,16.3,15,14.2,12.2,20.9,40.6,21.6,29.8,27.6,25.3,22.6
185.8,16,15,14.3,12.3,19.3,40.5,21.5,29.7,27.5,25.3,22.6
185.9,15.6,14.8,14.3,12.4,18.1,40.5,21.5,29.7,27.5,25.3,22.6
186,15.4,14.7,14.3,12.4,17.8,40.5,21.5,29.7,27.5,25.3,22.6
186.1,15.3,14.6,14.2,12.5,17.3,40.5,21.5,29.6,27.5,25.2,22.6
186.2,15.1,14.4,14.2,12.5,16.6,40.5,21.5,29.6,27.6,25.3,22.6
186.3,15.2,14.4,14.1,12.5,18.1,40.5,21.5,29.5,27.6,25.2,22.6
186.4,15.9,14.7,14.2,12.5,20.9,40.5,21.4,29.4,27.5,25.2,22.5
186.5,16.4,15,14.3,12.5,21.9,40.4,21.3,29.4,27.3,25.1,22.5
186.6,16.8,15.3,14.5,12.6,22.6,40.4,21.3,29.3,27.3,25,22.4
186.7,17.1,15.6,14.6,12.6,23.7,40.3,21.2,29.2,27.2,24.9,22.3
186.8,17.2,15.7,14.8,12.6,23.3,40.3,21.1,29.1,27,24.8,22.2
186.9,17,15.8,14.9,12.7,22.3,40.3,21.1,29.1,27,24.8,22.2
187,16.7,15.7,14.9,12.8,20.4,40.3,21.1,29,27,24.8,22.2
187.1,16.1,15.4,14.9,12.9,16.8,40.3,21.1,29,27,24.8,22.2
187.2,15.6,15,14.8,12.9,15.9,40.3,21.1,29,27,24.8,22.2
187.3,15.4,14.8,14.7,13,16.1,40.3,21,28.9,27,24.8,22.2
187.4,15.2,14.7,14.6,13,15.6,40.3,21,28.9,27,24.8,22.2
187.5,15.1,14.6,14.5,13,15.9,40.3,21,28.9,27,24.8,22.2
187.6,15.3,14.6,14.5,13,17,40.3,21,28.8,26.9,24.7,22.2
187.7,15.6,14.7,14.5,13,17.7,40.2,21,28.8,26.9,24.7,22.1
187.8,15.6,14.8,14.5,13,17.8,40.2,21,28.7,26.9,24.7,22.1
187.9,15.4,14.7,14.5,13,17,40.2,20.9,28.7,26.9,24.7,22.1
188,15.2,14.6,14.5,13,16.6,40.2,20.9,28.7,26.9,24.7,22.1
188.1,15.1,14.5,14.5,13,16.1,40.8,21.2,31.4,27.3,25,22.4
188.2,15.1,14.6,14.6,13.1,16,46.2,24.2,39.6,28.3,25.9,23.2
188.3,15.1,14.6,14.5,13.1,16,46.1,25.3,41.3,27.9,25.6,22.9
188.4,15.2,14.6,14.5,13.1,16.4,46.7,27.1,43.1,28.4,26.1,23.4
188.5,15.3,14.6,14.5,13.1,16.7,46.5,27.3,42.6,28.4,26,23.3
188.6,15.4,14.7,14.5,13.1,17,46.4,27.4,42.3,28.4,26,23.3
188.7,15.7,14.8,14.6,13.1,17.2,46.7,31.7,44.8,29.6,27.1,24.1
188.8,15.6,14.8,14.7,13.1,16.1,46.7,32.1,43.4,29.6,27.1,24.1
188.9,15.1,14.6,14.6,13.1,14.8,46.6,31.8,42.8,29.6,27,24.1
189,14.7,14.4,14.5,13.1,14.4,46.6,31.9,42.7,29.6,27.1,24.1
189.1,14.3,14.2,14.4,13.1,13.5,46.7,35.1,44.8,30.8,28.1,25
189.2,13.1,13.5,14.1,13.3,11.7,47.4,40.7,47.9,38.7,34.7,30.4
189.3,12.6,12.9,13.8,13.3,11,47.2,40.3,47,40.8,36.5,31.8
189.4,12.3,12.6,13.6,13.2,11.1,47.4,41.2,47.6,41.8,37.3,32.4
189.5,12.4,12.5,13.4,13.1,11.6,47.4,40.5,47,41.7,37.2,32.4
189.6,12.6,12.5,13.3,13,12,47.3,39.9,46.6,41.5,37.1,32.2
189.7,12.8,12.6,13.2,12.9,12.8,47.2,39.1,46,41.2,36.9,32.1
189.8,13,12.7,13.2,12.9,12.8,47.2,38.3,45.5,41,36.7,31.9
189.9,13,12.7,13.2,12.8,12.4,47.1,37.9,45.1,40.8,36.5,31.8
190,12.9,12.7,13.2,12.7,12.1,47.1,37.6,44.8,40.6,36.3,31.6
190.1,12.8,12.6,13.2,12.7,11.9,47.1,37.4,44.7,40.5,36.2,31.6
190.2,12.7,12.6,13.1,12.6,11.8,47,37.2,44.4,40.4,36.2,31.5
190.3,12.7,12.5,13.1,12.6,12.3,47,37,44.3,40.3,36.1,31.5
190.4,13,12.6,13,12.6,13.7,47,36.8,44.1,40.2,36,31.4
190.5,13.8,12.9,13.1,12.5,16,47.1,38.2,45.4,40.9,36.6,31.9
190.6,14.5,13.4,13.3,12.5,17.1,48.5,41.1,47.2,42.9,38.2,33.1
190.7,14.9,13.8,13.6,12.5,16,48.6,41.5,47.7,43.3,38.5,33.3
190.8,14.6,13.9,13.7,12.5,15.3,48.6,40.1,46.6,42.7,37.9,32.9
190.9,14.4,13.8,13.7,12.6,15,47.9,39.1,46,42.3,37.7,32.7
191,14.2,13.7,13.8,12.6,14.4,47.7,38.7,45.7,42,37.4,32.5
191.1,14.1,13.6,13.7,12.6,14,47.5,38.5,45.4,41.8,37.3,32.4
191.2,13.9,13.5,13.7,12.6,14.1,47.4,38.3,45.2,41.7,37.2,32.3
191.3,14.1,13.5,13.7,12.6,15,47.3,38.4,45,41.6,37.1,32.2
191.4,14.7,13.7,13.7,12.6,17.1,47.2,38.1,44.7,41.2,36.8,32
191.5,15.4,14.1,13.8,12.6,18.3,47.2,38,44.6,40.9,36.5,31.8
191.6,15.1,14.2,14,12.7,15.9,47.4,41.8,47.4,43.3,38.4,33.3
191.7,15.3,14.3,14,12.7,17.1,47.5,40.4,46.3,42.6,37.9,32.8
191.8,15.4,14.5,14.2,12.7,16.7,47.7,41.7,47.5,43.3,38.5,33.3
191.9,15.3,14.5,14.3,12.8,16.4,47.8,40.9,46.7,42.9,38.2,33.1
192,15.1,14.4,14.3,12.8,14.9,47.7,40.2,46.2,42.6,38,32.9
192.1,14.6,14.2,14.3,12.9,12.8,47.6,39.8,45.9,42.5,37.8,32.8
192.2,14,13.8,14.2,12.9,11.1,47.5,39.5,45.6,42.3,37.6,32.7
192.3,13.7,13.5,14,12.9,12.1,47.4,39.1,45.4,42,37.5,32.6
192.4,14,13.5,13.9,12.9,14.1,47.3,38.7,45,41.7,37.2,32.4
192.5,14.4,13.7,13.9,12.9,15.9,47.2,38,44.5,41.2,36.8,32
192.6,14.8,13.9,13.9,12.8,16.8,47.2,37.6,44.2,40.7,36.5,31.7
192.7,15,14.1,14,12.8,16.6,47.2,37.2,43.9,40.3,36,31.4
192.8,14.7,14.1,14.1,12.8,15.7,47.2,36.9,43.8,40.1,35.9,31.3
192.9,14.4,14,14,12.9,14.3,47.1,36.8,43.7,40.1,35.9,31.3
193,14.1,13.8,14,12.9,13.9,47.1,36.8,43.6,40.1,35.9,31.3
193.1,13.9,13.6,13.9,12.9,13.4,47.1,36.7,43.6,40.1,35.9,31.3
193.2,13.5,13.4,13.8,12.9,12.7,47.1,36.8,43.5,40.1,35.9,31.3
193.3,13.3,13.2,13.7,12.9,12.6,47.1,36.7,43.4,40,35.9,31.3
193.4,13.5,13.1,13.6,12.8,14.6,47.1,36.6,43.3,39.9,35.7,31.2
193.5,14,13.3,13.6,12.8,15.3,47.1,36.8,44.5,40.2,36,31.4
193.6,14.1,13.5,13.6,12.8,14.3,47.1,41.6,48.2,42.7,38,33
193.7,14,13.6,13.7,12.8,14.2,48.6,43,49,44.2,39.3,33.9
193.8,14,13.5,13.7,12.8,14.3,48.7,42.9,48.7,44,39.1,33.8
193.9,14,13.5,13.7,12.8,14.4,48.8,41.5,47.4,43.4,38.6,33.4
194,14,13.5,13.7,12.8,14.5,48.2,41,46.8,43.1,38.4,33.2
194.1,14,13.5,13.7,12.8,14.7,47.9,40.6,46.5,43,38.2,33.1
194.2,14.1,13.6,13.7,12.8,14.8,47.7,40.3,46.2,42.9,38.1,33
194.3,14.1,13.6,13.7,12.8,15,47.6,40.1,46.1,42.7,38,33
194.4,14.4,13.7,13.7,12.8,15.5,47.5,40,45.9,42.6,38,32.9
194.5,14.9,13.9,13.8,12.8,17.1,47.4,39.6,45.5,42.3,37.7,32.7
194.6,15.5,14.2,13.9,12.8,18.4,47.3,39.1,45.1,41.9,37.3,32.4
194.7,15.7,14.5,14.1,12.8,18.5,47.3,38.6,44.7,41.5,37,32.2
194.8,15.6,14.6,14.3,12.8,17.6,47.3,38.3,44.5,41.2,36.8,31.9
194.9,15.3,14.5,14.3,12.9,15.9,47.2,38.3,44.4,41.2,36.7,31.9
195,14.9,14.4,14.3,12.9,15.4,47.2,38.2,44.4,41.1,36.6,31.9
195.1,14.7,14.3,14.3,12.9,14.9,47.2,38.2,44.3,41.1,36.7,31.9
195.2,14.5,14.1,14.3,13,14.3,47.2,38.2,44.3,41.1,36.7,31.9
195.3,14.5,14,14.2,13,15.1,47.2,38.2,44.2,41,36.6,31.9
195.4,15,14.1,14.2,13,17.3,47.1,37.9,44,40.7,36.4,31.7
195.5,15.5,14.4,14.2,13,18.6,47,37.5,43.7,40.3,36,31.4
195.6,16,14.7,14.3,13,19.3,46.9,37.1,43.4,39.8,35.6,31.1
195.7,16.2,14.9,14.5,13,19.6,46.8,36.7,43.2,39.4,35.3,30.8
195.8,16.1,15,14.6,13,18.7,46.8,36.5,43,39.2,35.1,30.6
195.9,15.7,14.9,14.7,13.1,16.7,46.8,35.1,43,39.2,35.1,30.6
196,15.3,14.8,14.7,13.1,15.6,46.8,35.1,43,39.2,35.1,30.7
196.1,15.1,14.6,14.6,13.2,15.6,46.8,35,42.9,39.2,35.1,30.6
196.2,15,14.5,14.6,13.2,15.2,46.8,34.9,42.9,39.3,35.2,30.7
196.3,15,14.4,14.5,13.2,16,46.8,34.9,42.9,39.2,35.2,30.7
196.4,15.4,14.5,14.5,13.2,17.6,46.7,34.7,42.8,39,35,30.6
196.5,15.8,14.8,14.5,13.2,18.4,46.7,34.3,42.7,38.8,34.8,30.4
196.6,16.1,15,14.6,13.2,19.3,46.6,35.2,42.5,38.4,34.5,30.2
196.7,16.4,15.2,14.8,13.2,19.9,46.5,35.6,42.4,38.1,34.2,29.9
196.8,16.4,15.3,14.9,13.3,19.2,46.4,35.8,42.3,37.8,34,29.8
196.9,16.1,15.2,14.9,13.3,17.8,46.4,35.8,42.2,37.8,34,29.8
197,15.8,15.1,14.9,13.3,17.1,46.4,35.9,42.1,37.9,34,29.8
197.1,15.6,15,14.9,13.4,16.4,46.4,36,42.1,37.9,34,29.8
197.2,15.4,14.9,14.9,13.4,15.9,46.4,35.9,42.1,37.9,34,29.8
197.3,15.5,14.8,14.8,13.4,17.3,46.4,35.9,42,37.8,34,29.8
197.4,16.1,15,14.8,13.4,19.8,46.3,35.6,41.8,37.6,33.8,29.6
197.5,16.7,15.3,14.9,13.4,20.9,46.2,35.3,41.6,37.2,33.4,29.3
197.6,17.2,15.6,15,13.4,21.9,46,34.8,41.4,36.7,33,29
197.7,17.4,15.9,15.2,13.5,22,45.9,34.2,41.2,36.3,32.6,28.7
197.8,17.2,16,15.4,13.5,21.1,45.9,33.8,41,36,32.4,28.5
197.9,16.9,15.9,15.4,13.6,19.5,45.8,33.6,41,36,32.5,28.5
198,16.5,15.8,15.4,13.6,18,45.8,33.6,40.9,36,32.4,28.5
198.1,16.2,15.6,15.4,13.7,17.2,45.8,33.6,40.8,36,32.5,28.5
198.2,15.8,15.3,15.3,13.7,16.3,45.8,33.5,40.8,36,32.5,28.6
198.3,15.8,15.2,15.2,13.7,17.1,45.8,33.4,40.7,35.9,32.4,28.5
198.4,16.4,15.3,15.2,13.7,20,45.8,33.2,40.5,35.6,32.1,28.3
198.5,17.2,15.7,15.3,13.7,22.8,45.6,32.7,40.3,35.2,31.8,28
198.6,18,16.1,15.4,13.7,24.1,45.4,32.2,40,34.7,31.4,27.7
198.7,18.2,16.5,15.7,13.8,23.8,45.3,31.6,39.8,34.3,31,27.3
198.8,18.1,16.6,15.8,13.8,23,45.2,31.2,39.6,34.1,30.8,27.1
198.9,17.7,16.5,15.9,13.9,22.1,45.2,31,39.4,34.1,30.8,27.2
199,17.4,16.4,15.9,13.9,20.3,45.2,31,39.3,34.1,30.8,27.2
199.1,17,16.2,15.9,14,18.8,45.2,30.9,39.2,34,30.8,27.2
199.2,16.6,16,15.9,14,18.1,45.2,30.8,39.1,34.1,30.8,27.2
199.3,16.6,15.9,15.8,14.1,18.5,45.2,30.7,39,34,30.8,27.2
199.4,17.2,16,15.7,14.1,21.3,45.1,30.5,38.8,33.8,30.6,27.1
199.5,18,16.4,15.8,14.1,24.1,44.9,30.1,38.5,33.5,30.3,26.8
199.6,18.7,16.8,16,14.1,25.5,44.7,29.6,38.2,33.1,29.9,26.5
199.7,19,17.1,16.2,14.1,25.6,44.6,29,38,32.7,29.6,26.2
199.8,18.8,17.3,16.4,14.2,24.4,44.5,28.6,37.7,32.5,29.5,26.1
199.9,18.3,17.2,16.5,14.2,22.8,44.4,28.5,37.6,32.5,29.5,26.1
200,18,17,16.5,14.3,21.8,44.4,28.4,37.4,32.6,29.5,26.1
200.1,17.7,16.9,16.4,14.4,20.8,44.4,28.3,37.3,32.8,29.7,26.2
200.2,17.4,16.7,16.4,14.4,19.4,44.4,28.2,37.2,32.7,29.6,26.2
200.3,17.3,16.5,16.3,14.5,20.2,44.4,28.1,37.1,32.6,29.6,26.2
200.4,18,16.7,16.3,14.5,23.1,44.3,27.8,36.9,32.3,29.3,26
200.5,18.8,17.1,16.4,14.5,24.5,44.2,27.5,36.7,32,29.1,25.8
200.6,19.2,17.4,16.5,14.5,24.6,44,27.1,36.5,31.6,28.7,25.5
200.7,19.1,17.5,16.7,14.5,23.7,43.9,26.8,36.3,31.4,28.6,25.3
200.8,19,17.6,16.8,14.6,22.7,43.9,26.6,36.2,31.3,28.5,25.2
200.9,18.5,17.5,16.8,14.6,21.9,43.9,26.5,36.1,31.4,28.5,25.3
201,18.2,17.3,16.8,14.7,20.3,43.9,26.5,36,31.4,28.5,25.3
201.1,17.8,17.1,16.8,14.7,18.6,43.9,26.4,36.3,31.4,28.5,25.3
201.2,17.5,16.9,16.7,14.8,18,43.9,26.4,39.9,31.6,28.7,25.5
201.3,17.4,16.7,16.6,14.8,18.2,43.9,26.4,40.6,31.8,28.9,25.7
201.4,17.6,16.7,16.6,14.8,19,43.9,26.4,40.5,31.8,28.9,25.6
201.5,18,16.9,16.6,14.8,19.8,43.9,26.4,40.4,31.7,28.8,25.6
201.6,18.1,17,16.6,14.8,19.8,43.9,26.4,40.2,31.6,28.7,25.5
201.7,18.1,17.1,16.7,14.8,20.2,43.8,26.4,40,31.8,28.9,25.6
201.8,18.1,17.1,16.7,14.8,20,43.8,26.4,39.9,31.8,28.9,25.6
201.9,18,17.1,16.7,14.9,19.3,43.9,28.1,42,35.3,31.8,27.9
202,17.8,17.1,16.9,15,18.1,46.8,41.7,47.8,43.4,38.5,33.3
202.1,17.6,17,16.8,15,17.8,46.7,40.8,46.5,42.3,37.6,32.6
202.2,17.2,16.7,16.7,15,16.4,46.7,40.1,45.9,42,37.4,32.5
202.3,16.9,16.5,16.6,15,16.9,46.6,39.6,45.5,41.8,37.2,32.4
202.4,17.3,16.5,16.5,15,18.5,46.5,39,45,41.4,36.9,32.1
202.5,18,16.8,16.6,15,20.4,46.3,38.3,44.4,40.7,36.4,31.7
202.6,18.5,17.1,16.7,14.9,21,46,37.4,43.9,40,35.8,31.2
202.7,18.6,17.3,16.8,14.9,21.2,45.8,36.5,43.6,39.4,35.2,30.8
202.8,18.4,17.3,16.9,15,20.6,45.7,35.7,43.4,39,34.9,30.5
202.9,18,17.2,16.9,15,19.2,45.7,35.4,43.2,38.8,34.8,30.4
203,17.7,17.1,16.9,15,18.3,45.7,35.3,43.1,38.8,34.8,30.4
203.1,17.4,16.9,16.8,15.1,17.5,45.7,35.2,43.1,38.8,34.8,30.4
203.2,17,16.6,16.7,15.1,16.5,45.7,35.1,43,38.8,34.8,30.4
203.3,16.8,16.4,16.6,15.1,17.1,45.7,35.4,42.9,38.6,34.6,30.3
203.4,17.3,16.5,16.5,15,19.5,45.6,35.6,42.8,38.3,34.3,30
203.5,17.9,16.7,16.6,15,21.8,45.5,35.2,42.5,37.7,33.9,29.7
203.6,18.2,17,16.6,15,21.2,45.3,34.7,42.3,37.1,33.4,29.3
203.7,18.3,17.1,16.7,15,21.5,45.1,34.2,42.1,36.6,32.9,28.9
203.8,18.2,17.2,16.8,15,20.6,45.1,33.7,41.9,36.3,32.6,28.7
203.9,17.6,17,16.8,15,18.5,45.1,33.5,41.8,36.2,32.6,28.7
204,17.1,16.7,16.7,15.1,17.3,45.1,34.1,41.8,36.2,32.6,28.6
204.1,16.6,16.4,16.6,15.1,15.7,45.1,34.5,41.7,36.3,32.7,28.7
204.2,16,16,16.4,15.1,14.3,45.1,34.6,41.6,36.3,32.7,28.8
204.3,15.8,15.7,16.2,15.1,15,45,34.6,41.6,36.2,32.6,28.7
204.4,16.1,15.7,16.1,15,18,45,34.4,41.5,36,32.5,28.6
204.5,16.7,15.9,16.1,15,20.3,44.8,34.1,41.3,35.6,32.1,28.3
204.6,17.1,16.2,16.2,14.9,20.3,44.7,33.6,41,35.2,31.8,28
204.7,17,16.2,16.2,14.9,19.1,44.6,33.1,40.8,34.9,31.5,27.8
204.8,16.7,16.2,16.2,14.9,18.2,44.5,32.8,40.6,34.7,31.4,27.7
204.9,16.3,16,16.2,14.9,16.6,44.5,32.7,40.5,34.7,31.3,27.6
205,16,15.8,16.1,14.9,15.2,44.5,32.6,40.4,34.7,31.4,27.7
205.1,15.6,15.5,15.9,14.9,14.6,44.5,32.6,40.4,34.7,31.4,27.7
205.2,15.4,15.3,15.8,14.8,14.6,44.5,32.5,40.3,35.4,32,28.1
205.3,15.3,15.2,15.7,14.8,14.7,44.5,32.5,40.6,37.9,34.1,29.8
205.4,15.4,15.1,15.6,14.8,15.2,44.5,32.7,42.8,39.1,35.1,30.7
205.5,15.6,15.2,15.5,14.7,15.8,44.5,32.7,43.9,39,34.9,30.5
205.6,15.9,15.3,15.5,14.7,16.6,44.5,32.8,43.9,38.8,34.7,30.4
205.7,16.3,15.5,15.6,14.6,17.4,44.5,32.7,43.7,38.3,34.4,30.1
205.8,16.3,15.6,15.6,14.6,17,44.4,32.6,43.5,37.9,34,29.8
205.9,16,15.6,15.7,14.6,15.8,44.4,32.6,43.4,37.8,33.9,29.7
206,15.8,15.4,15.6,14.6,15.6,44.4,32.6,43.3,37.7,33.9,29.7
206.1,15.6,15.3,15.6,14.6,15.3,44.4,32.6,43.3,37.7,33.9,29.7
206.2,15.5,15.2,15.5,14.6,15,44.4,32.7,43.2,37.7,33.8,29.6
206.3,15.5,15.1,15.5,14.5,15.6,44.4,32.7,43.2,37.7,33.9,29.7
206.4,15.8,15.2,15.4,14.5,16.5,44.4,32.7,43.2,37.6,33.8,29.7
206.5,16.5,15.5,15.5,14.5,18.6,44.4,32.6,43.1,37.4,33.6,29.5
206.6,17.3,15.9,15.6,14.5,20.2,44.3,32.4,42.7,36.7,33.1,29
206.7,17.1,16.1,15.8,14.5,18.4,44.2,32.2,42.5,36.4,32.8,28.8
206.8,16.7,16,15.9,14.5,17.2,44.2,32.1,42.4,36.3,32.7,28.7
206.9,16.5,15.9,15.9,14.5,16.8,44.2,32.1,42.3,36.3,32.7,28.7
207,16.3,15.8,15.8,14.5,16.9,44.2,32,42.3,36.2,32.7,28.7
207.1,16.2,15.7,15.8,14.6,17,44.2,32,42.2,36.2,32.6,28.6
207.2,16.1,15.6,15.8,14.6,16.5,44.2,32,42.1,36.1,32.6,28.6
207.3,16.1,15.6,15.7,14.6,17,44.2,32,42,36,32.5,28.6
207.4,16.7,15.8,15.7,14.5,19.3,44.1,31.9,41.8,35.7,32.2,28.3
207.5,17.5,16.1,15.8,14.5,20.9,43.9,31.5,41.6,35.1,31.7,28
207.6,18.1,16.5,16,14.5,21.7,43.8,31.1,41.3,34.6,31.3,27.6
207.7,18.3,16.8,16.2,14.6,21.4,43.6,30.7,41,34.1,30.8,27.2
207.8,18,16.9,16.4,14.6,20.3,43.5,30.4,40.8,33.9,30.7,27.1
207.9,17.5,16.8,16.4,14.7,18,43.5,30.3,40.8,33.9,30.7,27.1
208,17.1,16.5,16.4,14.7,17.6,43.5,30.3,40.7,33.9,30.7,27.1
208.1,16.8,16.3,16.3,14.8,16.7,43.5,30.2,40.6,33.9,30.6,27.1
208.2,16.5,16.1,16.2,14.8,16.4,43.5,30.2,40.5,33.9,30.7,27.1
208.3,16.5,16,16.1,14.8,17.1,43.5,30.1,40.4,33.9,30.7,27.1
208.4,17.1,16.2,16.1,14.8,19.4,43.5,30,40.3,33.8,30.6,27
208.5,17.6,16.4,16.2,14.8,20.8,43.4,29.7,40,33.5,30.3,26.8
208.6,18.2,16.8,16.3,14.8,21.6,43.2,29.4,39.8,33.1,30,26.5
208.7,18.5,17,16.5,14.8,22,43.1,29,39.5,32.7,29.7,26.2
208.8,18.4,17.2,16.6,14.8,21,43,28.8,39.3,32.5,29.5,26.1
208.9,18,17.1,16.7,14.9,19.1,43,28.7,39.2,32.6,29.5,26.1
209,17.6,16.9,16.7,14.9,18,43.2,29,40.5,33.9,30.6,27
209.1,17.2,16.8,16.7,15,17.1,46.3,39.2,47.7,43,38.2,33.1
209.2,17.1,16.6,16.6,15.1,17.1,46.1,41,46.7,42.4,37.7,32.7
209.3,16.9,16.4,16.5,15.1,16.9,45.9,40.6,46.3,42.1,37.6,32.6
209.4,17.3,16.5,16.5,15.1,18.6,45.8,40.2,46.1,41.8,37.3,32.4
209.5,17.8,16.7,16.5,15.1,19.6,45.7,39.8,45.8,41.5,37,32.2
209.6,18.3,17,16.6,15.1,19.8,45.7,40,46,41.7,37.2,32.3
209.7,17.9,17.1,16.9,15.2,18.2,46.9,43.6,48.1,43.7,38.7,33.5
209.8,17.6,17,16.9,15.2,18,46.9,43.8,47.9,43.7,38.8,33.6
209.9,17.5,16.9,16.8,15.2,18.1,46.9,43.1,47.2,43.4,38.5,33.3
210,17.4,16.8,16.8,15.2,17.8,46.8,42.8,46.9,43.2,38.4,33.2
210.1,17.2,16.7,16.7,15.2,16.8,46.8,42.8,46.9,43.2,38.3,33.2
210.2,17,16.5,16.7,15.2,17,46.8,42.6,46.8,43.1,38.3,33.1
210.3,16.9,16.4,16.6,15.2,16.9,46.8,42.4,46.6,42.9,38.1,33
210.4,16.9,16.4,16.5,15.2,17.2,46.8,42.2,46.5,42.8,38.1,33
210.5,17,16.4,16.5,15.2,17.5,46.8,42,46.3,42.7,38,32.9
210.6,17,16.4,16.5,15.2,17.1,46.8,41.8,46.2,42.6,37.9,32.8
210.7,16.9,16.4,16.5,15.2,16.9,46.8,41.6,46,42.4,37.8,32.8
210.8,16.8,16.3,16.4,15.2,16.6,46.8,41.5,45.9,42.3,37.7,32.7
210.9,16.6,16.2,16.4,15.2,16.4,46.8,41.3,45.8,42.3,37.6,32.6
211,16.5,16.1,16.3,15.2,15.9,46.8,41.2,45.8,42.2,37.6,32.6
211.1,16.3,16,16.3,15.1,15.8,46.8,40.9,45.7,42.2,37.6,32.6
211.2,16.1,15.9,16.2,15.1,15.1,46.8,40.8,45.5,42.2,37.6,32.6
211.3,15.9,15.7,16.1,15.1,15.2,46.8,40.7,45.4,42.1,37.5,32.5
211.4,16.2,15.7,16,15.1,16.6,46.8,40.2,45.2,41.8,37.3,32.4
211.5,16.5,15.8,16,15,17.8,46.7,39.8,45,41.2,36.8,32
211.6,17,16.1,16.1,15,18.8,46.4,39,44.7,40.6,36.2,31.5
211.7,17.1,16.3,16.2,15,18.9,46.2,38.4,44.4,40,35.9,31.3
211.8,16.8,16.2,16.3,15,17.8,46.1,38.1,44.3,39.8,35.5,31
211.9,16.4,16,16.2,15,16.7,46.1,37.9,44.2,39.7,35.5,30.9
212,16.1,15.8,16.2,15,15.8,46.1,37.8,44.2,39.7,35.5,31
212.1,15.8,15.6,16.1,15,14.8,46.1,37.7,44.2,39.7,35.5,31
212.2,15.4,15.4,15.9,15,14,46.1,37.7,44.1,39.7,35.5,31
212.3,15.4,15.3,15.8,14.9,15.1,46.1,37.6,44.1,39.7,35.5,31
212.4,16,15.4,15.7,14.9,17.5,46,37.4,44,39.5,35.3,30.8
212.5,16.6,15.7,15.8,14.8,19.3,45.8,36.9,43.8,39.1,35.1,30.7
212.6,17,16,15.9,14.8,19.8,45.7,36.4,43.6,38.6,34.6,30.3
